"Episode ID","Record ID",Choice,Fav
1593,8685,7,0
1593,3027,8,1
1594,4202,1,0
1594,8686,2,0
1594,242,3,0
1594,8687,4,0
1594,8688,5,1
1594,6336,6,0
1594,8689,7,0
1594,8690,8,0
1595,2269,1,0
1595,8691,2,1
1595,8692,3,0
1595,2606,4,0
1595,8693,5,0
1595,4898,6,0
1595,8694,7,0
1595,8695,8,0
1596,8696,1,0
1596,8697,2,1
1596,368,3,0
1596,8698,4,0
1596,5177,5,0
1596,8699,6,0
1596,1956,7,0
1596,8700,8,0
1597,8701,1,0
1597,6773,2,0
1597,3096,3,0
1597,8702,4,0
1597,8703,5,0
1597,2443,6,0
1597,8491,7,0
1597,8704,8,1
1598,1078,1,0
1598,8705,2,0
1598,8706,3,0
1598,8707,4,0
1598,8708,5,0
1598,8709,6,0
1598,8710,7,0
1598,873,8,1
1599,678,1,0
1599,8711,2,1
1599,1836,3,0
1599,8712,4,0
1599,8713,5,0
1599,3713,6,0
1599,383,7,0
1599,599,8,0
1600,8714,1,0
1600,1788,2,1
1600,8715,3,0
1600,8716,4,0
1600,8717,5,0
1600,8718,6,0
1600,8719,7,0
1600,8720,8,0
1601,7821,1,0
1601,1892,2,0
1601,5689,3,0
1601,8721,4,0
1601,8722,5,0
1601,8723,6,0
1601,8724,7,0
1601,8725,8,1
1602,612,1,0
1602,8726,2,0
1602,8727,3,0
1602,1578,4,0
1602,5538,5,0
1602,3490,6,0
1602,6230,7,0
1602,8728,8,1
1603,8729,1,0
1603,8730,2,0
1603,8731,3,1
1603,8732,4,0
1603,8733,5,0
1603,8734,6,0
1603,3150,7,0
1603,8735,8,0
1604,8736,1,0
1604,8737,2,1
1604,8738,3,0
1604,8739,4,0
1604,8740,5,0
1604,8741,6,0
1604,8742,7,0
1604,8743,8,0
1605,1010,1,1
1605,8744,2,0
1605,3770,3,0
1605,1937,4,0
1605,8745,5,0
1605,7819,6,0
1605,8746,7,0
1605,599,8,0
1606,3103,1,0
1606,1392,2,0
1606,1423,3,0
1606,8747,4,0
1606,935,5,0
1606,8748,6,0
1606,2965,7,0
1606,1161,8,0
1607,8749,1,0
1607,7660,2,0
1607,2957,3,0
1607,283,4,0
1607,1688,5,0
1607,911,6,0
1607,5715,7,0
1607,8571,8,1
1608,8750,1,1
1608,383,2,0
1608,8751,3,0
1608,8752,4,0
1608,815,5,0
1608,8753,6,0
1608,2179,7,0
1608,8754,8,0
1609,8755,1,0
1609,1374,2,0
1609,6640,3,0
1609,573,4,1
1609,685,5,0
1609,8756,6,0
1609,8757,7,0
1609,599,8,0
1610,348,1,0
1610,1660,2,0
1610,6613,3,0
1610,612,4,0
1610,2646,5,0
1610,1789,6,1
1610,808,7,0
1610,2732,8,0
1611,8758,1,0
1611,8759,2,1
1611,7186,3,0
1611,875,4,0
1611,8760,5,0
1611,8761,6,0
1611,6538,7,0
1611,2501,8,0
1612,8762,1,0
1612,8763,2,0
1612,635,3,0
1612,8764,4,0
1612,5767,5,0
1612,5388,6,0
1612,1486,7,0
1612,8765,8,1
1613,8766,1,0
1613,8767,2,0
1613,8768,3,1
1613,3466,4,0
1613,8763,5,0
1613,8769,6,0
1613,3173,7,0
1613,2374,8,0
1614,8770,1,0
1614,8771,2,0
1614,1374,3,1
1614,8772,4,0
1614,8773,5,0
1614,8774,6,0
1614,8775,7,0
1614,7654,8,0
1615,1963,1,0
1615,6654,2,0
1615,8776,3,0
1615,3183,4,0
1615,1086,5,0
1615,8777,6,0
1615,2870,7,0
1615,1126,8,0
1616,8778,1,0
1616,8779,2,1
1616,2166,3,0
1616,2263,4,0
1616,8780,5,0
1616,8781,6,0
1616,2578,7,0
1616,8782,8,0
1617,8783,1,0
1617,8784,2,0
1617,8785,3,0
1617,3021,4,1
1617,8786,5,0
1617,3226,6,0
1617,8787,7,0
1617,8788,8,0
1618,8399,1,0
1618,6757,2,0
1618,1157,3,1
1618,746,4,0
1618,8789,5,0
1618,8790,6,0
1618,8791,7,0
1618,2242,8,0
1619,8792,1,0
1619,8793,2,0
1619,8794,3,0
1619,8795,4,0
1619,8796,5,0
1619,8797,6,0
1619,1903,7,0
1619,8798,8,1
1620,8799,1,0
1620,383,2,0
1620,8800,3,0
1620,1988,4,0
1620,8801,5,0
1620,8802,6,0
1620,914,7,0
1620,2959,8,1
1621,1875,1,0
1621,8803,2,0
1621,4206,3,0
1621,8804,4,0
1621,2606,5,0
1621,2682,6,0
1621,3086,7,1
1621,2180,8,0
1622,669,1,0
1622,1489,2,0
1622,1587,3,0
1622,3212,4,0
1622,8805,5,0
1622,383,6,0
1622,8806,7,0
1622,1531,8,1
1623,8807,1,0
1623,8808,2,0
1623,972,3,1
1623,8809,4,0
1623,2966,5,0
1623,8810,6,0
1623,534,7,0
1623,8811,8,0
1624,8812,1,0
1624,3206,2,0
1624,8813,3,0
1624,8814,4,0
1624,2125,5,1
1624,8815,6,0
1624,8816,7,0
1624,8817,8,0
1625,3953,1,0
1625,880,2,1
1625,5715,3,0
1625,8818,4,0
1625,8819,5,0
1625,3793,6,0
1625,760,7,0
1625,2942,8,0
1626,1048,1,0
1626,7397,2,0
1626,7241,3,0
1626,8820,4,0
1626,643,5,0
1626,2759,6,0
1626,1881,7,1
1626,8095,8,0
1627,8821,1,0
1627,1008,2,0
1627,8822,3,1
1627,8823,4,0
1627,8824,5,0
1627,1425,6,0
1627,8825,7,0
1627,601,8,0
1628,108,1,0
1628,3717,2,0
1628,8826,3,0
1628,8827,4,0
1628,3368,5,0
1628,8828,6,0
1628,2550,7,0
1628,2882,8,1
1629,2919,1,0
1629,8829,2,0
1629,5882,3,0
1629,8830,4,0
1629,8831,5,0
1629,746,6,1
1629,8832,7,0
1629,8308,8,0
1630,1182,1,0
1630,8559,2,0
1630,1181,3,0
1630,8412,4,0
1630,481,5,0
1630,8833,6,0
1630,8834,7,0
1630,1337,8,1
1631,8835,1,0
1631,8836,2,0
1631,8837,3,0
1631,8838,4,1
1631,8839,5,0
1631,8840,6,0
1631,2173,7,0
1631,8841,8,0
1632,8842,1,0
1632,4577,2,0
1632,8843,3,0
1632,8844,4,0
1632,3940,5,0
1632,8845,6,0
1632,7186,7,0
1632,8846,8,1
1633,4547,1,0
1633,2109,2,0
1633,1597,3,0
1633,8847,4,0
1633,8695,5,0
1633,3573,6,0
1633,1224,7,0
1633,2834,8,0
1634,8848,1,0
1634,8849,2,0
1634,4311,3,0
1634,8850,4,0
1634,8851,5,0
1634,8852,6,1
1634,8853,7,0
1634,7141,8,0
1635,8854,1,0
1635,432,2,1
1635,8855,3,0
1635,6927,4,0
1635,8856,5,0
1635,8857,6,0
1635,8858,7,0
1635,195,8,0
1636,432,1,1
1636,8859,2,0
1636,3434,3,0
1636,8860,4,0
1636,8861,5,0
1636,8862,6,0
1636,8863,7,0
1636,8864,8,0
1637,5849,1,0
1637,8865,2,0
1637,8866,3,1
1637,514,4,0
1637,911,5,0
1637,383,6,0
1637,1843,7,0
1637,8867,8,0
1638,1954,1,0
1638,8114,2,0
1638,2355,3,0
1638,8868,4,0
1638,921,5,0
1638,1269,6,0
1638,2146,7,0
1638,432,8,0
1639,2830,1,0
1639,8869,2,0
1639,8870,3,0
1639,608,4,0
1639,8871,5,0
1639,4206,6,1
1639,540,7,0
1639,432,8,0
1640,8872,1,0
1640,5823,2,0
1640,8873,3,1
1640,8874,4,0
1640,3750,5,0
1640,8875,6,0
1640,8876,7,0
1640,2756,8,0
1641,8877,1,0
1641,8878,2,0
1641,2749,3,0
1641,8879,4,0
1641,8880,5,1
1641,8881,6,0
1641,8882,7,0
1641,2854,8,0
1642,8883,1,0
1642,8884,2,0
1642,8885,3,0
1642,6761,4,0
1642,8886,5,0
1642,916,6,0
1642,4276,7,0
1642,8887,8,1
1643,8888,1,0
1643,8889,2,0
1643,2043,3,0
1643,8890,4,0
1643,8891,5,0
1643,385,6,1
1643,1988,7,0
1643,8892,8,0
1644,3147,1,0
1644,8893,2,0
1644,3606,3,0
1644,7732,4,0
1644,588,5,0
1644,1009,6,0
1644,8894,7,0
1644,2146,8,1
1645,4581,1,0
1645,8895,2,1
1645,7712,3,0
1645,1086,4,0
1645,2756,5,0
1645,1442,6,0
1645,3587,7,0
1645,8896,8,0
1646,726,1,0
1646,8897,2,0
1646,8884,3,0
1646,2216,4,0
1646,8898,5,0
1646,3818,6,0
1646,8899,7,0
1646,8900,8,1
1647,8901,1,0
1647,8902,2,1
1647,8903,3,0
1647,8904,4,0
1647,8905,5,0
1647,8906,6,0
1647,8907,7,0
1647,8908,8,0
1648,432,1,0
1648,335,2,0
1648,7729,3,0
1648,2682,4,0
1648,8909,5,0
1648,1822,6,0
1648,1136,7,1
1648,1688,8,0
1649,8910,1,0
1649,1900,2,0
1649,1158,3,0
1649,8911,4,0
1649,8912,5,0
1649,5521,6,0
1649,2233,7,1
1649,3994,8,0
1650,2919,1,0
1650,195,2,0
1650,2622,3,0
1650,3337,4,0
1650,6167,5,0
1650,8913,6,0
1650,6793,7,0
1650,8914,8,0
1651,919,1,0
1651,2084,2,1
1651,8915,3,0
1651,1531,4,0
1651,8916,5,0
1651,2942,6,0
1651,8917,7,0
1651,8233,8,0
1652,8918,1,0
1652,8919,2,0
1652,7452,3,0
1652,8920,4,0
1652,8921,5,0
1652,2128,6,0
1652,8922,7,0
1652,8923,8,1
1653,8924,1,0
1653,8925,2,0
1653,3171,3,0
1653,875,4,0
1653,8926,5,0
1653,1046,6,0
1653,8927,7,0
1653,2805,8,1
1654,2230,1,0
1654,8928,2,0
1654,990,3,0
1654,6894,4,0
1654,1634,5,0
1654,1269,6,0
1654,8929,7,0
1654,8930,8,1
1655,8931,1,0
1655,8932,2,0
1655,8933,3,0
1655,8934,4,0
1655,4215,5,0
1655,1559,6,0
1655,3278,7,1
1655,8935,8,0
1656,2620,1,0
1656,8936,2,0
1656,8937,3,0
1656,4730,4,0
1656,8938,5,0
1656,8939,6,0
1656,8940,7,0
1656,7762,8,1
1657,3291,1,0
1657,2417,2,0
1657,2819,3,0
1657,8851,4,1
1657,237,5,0
1657,8941,6,0
1657,7084,7,0
1657,8942,8,0
1658,1423,1,0
1658,4221,2,1
1658,8943,3,0
1658,4139,4,0
1658,8944,5,0
1658,8945,6,0
1658,8946,7,0
1658,8947,8,0
1659,2526,1,0
1659,1104,2,0
1659,391,3,0
1659,8948,4,0
1659,709,5,0
1659,8949,6,0
1659,1389,7,0
1659,383,8,1
1660,8950,1,0
1660,914,2,0
1660,8951,3,0
1660,478,4,0
1660,7483,5,0
1660,8897,6,1
1660,1611,7,0
1660,991,8,0
1661,8952,1,0
1661,8953,2,0
1661,8954,3,0
1661,8955,4,0
1661,1717,5,1
1661,8956,6,0
1661,8957,7,0
1661,8671,8,0
1662,8958,1,0
1662,8210,2,0
1662,8959,3,1
1662,8960,4,0
1662,8961,5,0
1662,8962,6,0
1662,8963,7,0
1662,703,8,0
1663,919,1,0
1663,7496,2,1
1663,1822,3,0
1663,1007,4,0
1663,2450,5,0
1663,3434,6,0
1663,3042,7,0
1663,1074,8,0
1664,8964,1,1
1664,8965,2,0
1664,8015,3,0
1664,8966,4,0
1664,8967,5,0
1664,7953,6,0
1664,8968,7,0
1664,2658,8,0
1665,8969,1,0
1665,1603,2,1
1665,718,3,0
1665,8970,4,0
1665,5543,5,0
1665,8971,6,0
1665,1892,7,0
1665,8972,8,0
1666,2759,1,0
1666,6252,2,0
1666,637,3,1
1666,8973,4,0
1666,7650,5,0
1666,8514,6,0
1666,8263,7,0
1666,7765,8,0
1667,1576,1,1
1667,8974,2,0
1667,2216,3,0
1667,8975,4,0
1667,1883,5,0
1667,8976,6,0
1667,3877,7,0
1667,8977,8,0
1668,8978,1,0
1668,8979,2,0
1668,2063,3,0
1668,8610,4,0
1668,588,5,0
1668,8980,6,0
1668,839,7,1
1668,8981,8,0
1669,2411,1,0
1669,8982,2,0
1669,8983,3,0
1669,8984,4,1
1669,1927,5,0
1669,8985,6,0
1669,8986,7,0
1669,1442,8,0
1670,8987,1,0
1670,2749,2,0
1670,8988,3,0
1670,1442,4,0
1670,3748,5,0
1670,8989,6,0
1670,8990,7,0
1670,2417,8,0
1671,1646,1,1
1671,8991,2,0
1671,686,3,0
1671,8992,4,0
1671,8993,5,0
1671,8994,6,0
1671,8995,7,0
1671,8996,8,0
1672,8997,1,0
1672,1374,2,0
1672,293,3,0
1672,8998,4,0
1672,5559,5,0
1672,1963,6,1
1672,8999,7,0
1672,9000,8,0
1673,9001,1,1
1673,6285,2,0
1673,9002,3,0
1673,3793,4,0
1673,9003,5,0
1673,9004,6,0
1673,9005,7,0
1673,2452,8,0
1674,9006,1,0
1674,3479,2,0
1674,9007,3,0
1674,9008,4,0
1674,9009,5,0
1674,9010,6,0
1674,1596,7,0
1674,405,8,1
1675,3101,1,0
1675,512,2,1
1675,1163,3,0
1675,5167,4,0
1675,9011,5,0
1675,2640,6,0
1675,9012,7,0
1675,293,8,0
1676,9013,1,0
1676,9014,2,0
1676,1234,3,0
1676,9015,4,0
1676,9016,5,0
1676,9017,6,0
1676,9018,7,0
1676,432,8,1
1677,9019,1,0
1677,3505,2,0
1677,281,3,0
1677,3144,4,0
1677,2079,5,0
1677,3545,6,0
1677,9020,7,0
1677,1948,8,0
1678,9021,1,0
1678,679,2,0
1678,9022,3,1
1678,9023,4,0
1678,9024,5,0
1678,9025,6,0
1678,1995,7,0
1678,960,8,0
1679,2123,1,0
1679,9026,2,0
1679,9027,3,0
1679,9028,4,0
1679,9029,5,0
1679,7765,6,0
1679,9030,7,0
1679,1337,8,1
1680,2832,1,0
1680,9031,2,0
1680,9032,3,0
1680,7251,4,0
1680,9033,5,0
1680,9034,6,0
1680,2357,7,0
1680,9035,8,1
1681,9036,1,0
1681,9037,2,0
1681,4238,3,0
1681,9038,4,0
1681,9039,5,0
1681,9040,6,0
1681,2123,7,0
1681,1269,8,1
1682,3444,1,1
1682,9041,2,0
1682,9042,3,0
1682,9043,4,0
1682,9044,5,0
1682,475,6,0
1682,2809,7,0
1682,9045,8,0
1683,9046,1,0
1683,9047,2,1
1683,8486,3,0
1683,9048,4,0
1683,9049,5,0
1683,2171,6,0
1683,3164,7,0
1683,9050,8,0
1684,151,1,1
1684,3027,2,0
1684,9051,3,0
1684,9052,4,0
1684,1203,5,0
1684,1665,6,0
1684,9053,7,0
1684,2109,8,0
1685,9054,1,0
1685,9055,2,0
1685,9056,3,0
1685,9057,4,0
1685,9058,5,1
1685,9059,6,0
1685,9060,7,0
1685,9061,8,0
1686,9062,1,1
1686,9063,2,0
1686,659,3,0
1686,1711,4,0
1686,9064,5,0
1686,9065,6,0
1686,1646,7,0
1686,1261,8,0
1687,9066,1,0
1687,9067,2,0
1687,1605,3,1
1687,1619,4,0
1687,9068,5,0
1687,9069,6,0
1687,9070,7,0
1687,1578,8,0
1688,1161,1,0
1688,272,2,0
1688,9071,3,0
1688,1776,4,0
1688,9072,5,1
1688,9073,6,0
1688,9074,7,0
1688,7950,8,0
1689,9075,1,0
1689,9076,2,0
1689,1398,3,0
1689,9077,4,0
1689,9078,5,0
1689,5543,6,0
1689,9079,7,0
1689,1276,8,0
1690,534,1,0
1690,9080,2,0
1690,2616,3,0
1690,9081,4,0
1690,9082,5,0
1690,9083,6,0
1690,9084,7,1
1690,9085,8,0
1691,9086,1,0
1691,432,2,1
1691,3523,3,0
1691,9087,4,0
1691,1160,5,0
1691,3785,6,0
1691,1861,7,0
1691,9088,8,0
1692,9089,1,0
1692,2322,2,1
1692,768,3,0
1692,2111,4,0
1692,574,5,0
1692,4285,6,0
1692,8723,7,0
1692,9090,8,0
1693,2933,1,1
1693,9091,2,0
1693,7971,3,0
1693,93,4,0
1693,4403,5,0
1693,1423,6,0
1693,625,7,0
1693,7088,8,0
1694,952,1,0
1694,2574,2,0
1694,9092,3,0
1694,9093,4,0
1694,9094,5,0
1694,9095,6,0
1694,7778,7,0
1694,9096,8,1
1695,9097,1,0
1695,9098,2,0
1695,9099,3,0
1695,9100,4,0
1695,9101,5,0
1695,9102,6,0
1695,2023,7,1
1695,9103,8,0
1696,588,1,0
1696,9104,2,0
1696,2610,3,1
1696,1988,4,0
1696,7247,5,0
1696,4137,6,0
1696,2658,7,0
1696,9105,8,0
1697,2079,1,0
1697,8877,2,0
1697,235,3,0
1697,4440,4,0
1697,9106,5,0
1697,9107,6,0
1697,9108,7,0
1697,9109,8,1
1698,1547,1,0
1698,3939,2,1
1698,3081,3,0
1698,242,4,0
1698,916,5,0
1698,9110,6,0
1698,9111,7,0
1698,820,8,0
1699,9112,1,0
1699,980,2,1
1699,9113,3,0
1699,9114,4,0
1699,2879,5,0
1699,3856,6,0
1699,9115,7,0
1699,9116,8,0
1700,9117,1,0
1700,1576,2,0
1700,9118,3,0
1700,9119,4,0
1700,1892,5,0
1700,9120,6,1
1700,1942,7,0
1700,768,8,0
1701,3086,1,0
1701,9121,2,0
1701,9122,3,0
1701,6081,4,0
1701,9123,5,1
1701,9124,6,0
1701,9125,7,0
1701,1453,8,0
1702,2096,1,1
1702,7651,2,0
1702,9126,3,0
1702,2374,4,0
1702,9127,5,0
1702,9128,6,0
1702,2206,7,0
1702,9129,8,0
1703,9130,1,1
1703,9131,2,0
1703,9132,3,0
1703,9133,4,0
1703,5139,5,0
1703,9134,6,0
1703,9135,7,0
1703,9136,8,0
1704,9137,1,0
1704,979,2,0
1704,1788,3,0
1704,9138,4,0
1704,9139,5,0
1704,9140,6,0
1704,1119,7,0
1704,8508,8,1
1705,9141,1,0
1705,3202,2,0
1705,9142,3,0
1705,9143,4,0
1705,9144,5,0
1705,9145,6,0
1705,9146,7,0
1705,9147,8,1
1706,9148,1,0
1706,2978,2,0
1706,2371,3,0
1706,9149,4,0
1706,9150,5,0
1706,9151,6,0
1706,7775,7,1
1706,9152,8,0
1707,9153,1,0
1707,9154,2,0
1707,9155,3,0
1707,3841,4,0
1707,9156,5,0
1707,9157,6,1
1707,3717,7,0
1707,1623,8,0
1708,9158,1,0
1708,9159,2,0
1708,9160,3,1
1708,6620,4,0
1708,9161,5,0
1708,9162,6,0
1708,9163,7,0
1708,3278,8,0
1709,5664,1,0
1709,1157,2,1
1709,2854,3,0
1709,9164,4,0
1709,9165,5,0
1709,9166,6,0
1709,8748,7,0
1709,9087,8,0
1710,4647,1,0
1710,9167,2,1
1710,7485,3,0
1710,9168,4,0
1710,9169,5,0
1710,9170,6,0
1710,9171,7,0
1710,9172,8,0
1711,8671,1,0
1711,3611,2,0
1711,9173,3,0
1711,9174,4,0
1711,433,5,0
1711,9175,6,0
1711,1861,7,0
1711,7687,8,0
1712,9176,1,0
1712,5164,2,0
1712,805,3,0
1712,9177,4,0
1712,2535,5,0
1712,8671,6,1
1712,9178,7,0
1712,7730,8,0
1713,9179,1,0
1713,2109,2,1
1713,9180,3,0
1713,1239,4,0
1713,9181,5,0
1713,643,6,0
1713,805,7,0
1713,2374,8,0
1714,9182,1,0
1714,9183,2,0
1714,1534,3,0
1714,2079,4,0
1714,2119,5,0
1714,9184,6,0
1714,9185,7,0
1714,637,8,1
1715,9186,1,0
1715,914,2,0
1715,978,3,0
1715,9187,4,0
1715,1869,5,0
1715,9188,6,0
1715,986,7,0
1715,2443,8,1
1716,9189,1,0
1716,2522,2,0
1716,1161,3,0
1716,9190,4,0
1716,2495,5,0
1716,5208,6,1
1716,8671,7,0
1716,9191,8,0
1717,2371,1,0
1717,9192,2,0
1717,9193,3,1
1717,1161,4,0
1717,9194,5,0
1717,433,6,0
1717,9195,7,0
1717,1359,8,0
1718,9196,1,1
1718,9197,2,0
1718,1623,3,0
1718,9198,4,0
1718,9199,5,0
1718,9200,6,0
1718,9201,7,0
1718,9202,8,0
1719,5916,1,0
1719,3992,2,0
1719,3606,3,0
1719,3064,4,0
1719,9203,5,0
1719,2146,6,0
1719,9204,7,0
1719,9205,8,1
1720,839,1,0
1720,9206,2,0
1720,298,3,0
1720,2172,4,0
1720,9207,5,0
1720,991,6,0
1720,422,7,0
1720,1234,8,1
1721,9208,1,0
1721,9209,2,0
1721,9210,3,0
1721,9211,4,0
1721,9212,5,0
1721,1280,6,1
1721,9213,7,0
1721,9214,8,0
1722,9215,1,0
1722,9216,2,0
1722,1423,3,1
1722,815,4,0
1722,9217,5,0
1722,3049,6,0
1722,2164,7,0
1722,2443,8,0
1723,9218,1,0
1723,9219,2,0
1723,9220,3,0
1723,9221,4,1
1723,2302,5,0
1723,9222,6,0
1723,9223,7,0
1723,9224,8,0
1724,2022,1,0
1724,6131,2,0
1724,9225,3,0
1724,3953,4,1
1724,718,5,0
1724,979,6,0
1724,8836,7,0
1724,1126,8,0
1725,2553,1,0
1725,9226,2,0
1725,1909,3,0
1725,9227,4,0
1725,9228,5,0
1725,9229,6,0
1725,9230,7,0
1725,1486,8,1
1726,2343,1,0
1726,7882,2,0
1726,9231,3,0
1726,718,4,1
1726,9232,5,0
1726,8384,6,0
1726,9233,7,0
1726,1646,8,0
1727,9234,1,0
1727,2123,2,0
1727,9235,3,0
1727,9236,4,0
1727,9237,5,0
1727,9238,6,0
1727,9239,7,0
1727,9240,8,0
1728,9234,1,0
1728,9241,2,0
1728,9242,3,0
1728,9243,4,0
1728,9244,5,0
1728,9236,6,0
1728,2123,7,0
1728,9240,8,1
1729,9245,1,0
1729,6698,2,0
1729,2375,3,1
1729,9246,4,0
1729,9247,5,0
1729,9248,6,0
1729,9249,7,0
1729,9250,8,0
1730,433,1,1
1730,9251,2,0
1730,9252,3,0
1730,9253,4,0
1730,3278,5,0
1730,9254,6,0
1730,9255,7,0
1730,9256,8,0
1731,2120,1,1
1731,1629,2,0
1731,3869,3,0
1731,9257,4,0
1731,2022,5,0
1731,9258,6,0
1731,3049,7,0
1731,9259,8,0
1732,9260,1,0
1732,9261,2,0
1732,9262,3,0
1732,9263,4,1
1732,9264,5,0
1732,3050,6,0
1732,9265,7,0
1732,9266,8,0
1733,4132,1,1
1733,1775,2,0
1733,9267,3,0
1733,8008,4,0
1733,9268,5,0
1733,1277,6,0
1733,9269,7,0
1733,6779,8,0
1734,9270,1,0
1734,9271,2,0
1734,2646,3,0
1734,3911,4,0
1734,9272,5,0
1734,9273,6,0
1734,2917,7,0
1734,6882,8,1
1735,9274,1,1
1735,9275,2,0
1735,9276,3,0
1735,9277,4,0
1735,9278,5,0
1735,9279,6,0
1735,6500,7,0
1735,6884,8,0
1736,839,1,0
1736,9280,2,0
1736,9281,3,0
1736,6638,4,0
1736,2573,5,0
1736,9282,6,0
1736,9283,7,0
1736,9284,8,1
1737,2978,1,0
1737,9285,2,1
1737,9286,3,0
1737,9287,4,0
1737,9288,5,0
1737,9289,6,0
1737,9290,7,0
1737,9291,8,0
1738,2756,1,0
1738,9292,2,0
1738,3855,3,0
1738,1259,4,1
1738,9293,5,0
1738,5668,6,0
1738,1483,7,0
1738,9294,8,0
1739,9295,1,0
1739,635,2,0
1739,5905,3,0
1739,9296,4,0
1739,3278,5,1
1739,9297,6,0
1739,9298,7,0
1739,9299,8,0
1740,3526,1,0
1740,9300,2,0
1740,9301,3,0
1740,9302,4,0
1740,9303,5,0
1740,2362,6,0
1740,9304,7,0
1740,9305,8,1
1741,9306,1,0
1741,3024,2,0
1741,9307,3,0
1741,9308,4,0
1741,587,5,0
1741,348,6,0
1741,7544,7,1
1741,9309,8,0
1742,9310,1,1
1742,283,2,0
1742,2205,3,0
1742,9311,4,0
1742,9312,5,0
1742,9313,6,0
1742,2216,7,0
1742,9314,8,0
1743,9315,1,1
1743,2845,2,0
1743,7859,3,0
1743,9316,4,0
1743,2109,5,0
1743,158,6,0
1743,1594,7,0
1743,9317,8,0
1744,9318,1,0
1744,2485,2,1
1744,9319,3,0
1744,3380,4,0
1744,9320,5,0
1744,9321,6,0
1744,9322,7,0
1744,9323,8,0
1745,1663,1,0
1745,9324,2,0
1745,9325,3,0
1745,9326,4,0
1745,3679,5,0
1745,9327,6,0
1745,5911,7,0
1745,9328,8,0
1746,1161,1,1
1746,272,2,0
1746,4017,3,0
1746,9329,4,0
1746,9330,5,0
1746,2322,6,0
1746,9331,7,0
1746,9332,8,0
1747,9333,1,1
1747,6779,2,0
1747,9334,3,0
1747,9335,4,0
1747,186,5,0
1747,1483,6,0
1747,9336,7,0
1747,2443,8,0
1748,9337,1,0
1748,5542,2,0
1748,9338,3,0
1748,9339,4,0
1748,327,5,0
1748,992,6,0
1748,9340,7,0
1748,9341,8,1
1749,4975,1,0
1749,9342,2,0
1749,9343,3,0
1749,1497,4,1
1749,9338,5,0
1749,6940,6,0
1749,1325,7,0
1749,9344,8,0
1750,9345,1,0
1750,1556,2,0
1750,911,3,0
1750,844,4,0
1750,9346,5,0
1750,1800,6,0
1750,1940,7,0
1750,4218,8,1
1751,4294,1,0
1751,3130,2,0
1751,1526,3,0
1751,9347,4,0
1751,9348,5,0
1751,9349,6,0
1751,3752,7,0
1751,3713,8,1
1752,9350,1,0
1752,2153,2,0
1752,9351,3,0
1752,9352,4,0
1752,9353,5,0
1752,9354,6,0
1752,9355,7,0
1752,900,8,1
1753,9356,1,1
1753,9357,2,0
1753,9358,3,0
1753,7905,4,0
1753,5273,5,0
1753,9359,6,0
1753,839,7,0
1753,9360,8,0
1754,805,1,0
1754,9361,2,0
1754,9362,3,1
1754,9363,4,0
1754,9364,5,0
1754,2674,6,0
1754,9365,7,0
1754,9366,8,0
1755,3887,1,1
1755,2817,2,0
1755,2819,3,0
1755,9367,4,0
1755,9368,5,0
1755,1103,6,0
1755,169,7,0
1755,9369,8,0
1756,9370,1,0
1756,8612,2,0
1756,9371,3,0
1756,2145,4,0
1756,7240,5,0
1756,9372,6,0
1756,643,7,0
1756,9373,8,1
1757,9374,1,0
1757,9375,2,0
1757,1676,3,1
1757,9376,4,0
1757,9377,5,0
1757,3086,6,0
1757,588,7,0
1757,105,8,0
1758,8015,1,0
1758,3112,2,0
1758,2084,3,0
1758,653,4,0
1758,9378,5,1
1758,9058,6,0
1758,9379,7,0
1758,2805,8,0
1759,9380,1,1
1759,9381,2,0
1759,9382,3,0
1759,2021,4,0
1759,9383,5,0
1759,8244,6,0
1759,9384,7,0
1759,625,8,0
1760,8025,1,0
1760,9385,2,0
1760,4127,3,0
1760,1247,4,0
1760,1336,5,0
1760,9386,6,0
1760,568,7,1
1760,9387,8,0
1761,9388,1,1
1761,1863,2,0
1761,9389,3,0
1761,9390,4,0
1761,9391,5,0
1761,2638,6,0
1761,9392,7,0
1761,1374,8,0
1762,4466,1,0
1762,9393,2,0
1762,9394,3,0
1762,9395,4,0
1762,3710,5,0
1762,383,6,1
1762,9396,7,0
1762,9397,8,0
1763,9398,1,0
1763,1688,2,0
1763,9399,3,0
1763,9400,4,0
1763,9401,5,0
1763,9402,6,0
1763,9403,7,0
1763,9404,8,1
1764,9405,1,0
1764,9406,2,0
1764,9407,3,0
1764,1161,4,1
1764,9408,5,0
1764,1674,6,0
1764,9409,7,0
1764,9410,8,0
1765,6740,1,0
1765,9411,2,0
1765,9412,3,0
1765,1493,4,0
1765,8918,5,0
1765,105,6,0
1765,9413,7,0
1765,9414,8,1
1766,283,1,0
1766,9415,2,0
1766,9416,3,0
1766,1812,4,0
1766,9417,5,0
1766,7521,6,0
1766,9418,7,0
1766,9419,8,0
1767,4975,1,0
1767,2683,2,0
1767,8260,3,0
1767,405,4,0
1767,9420,5,0
1767,9421,6,0
1767,9422,7,1
1767,9423,8,0
1768,9424,1,0
1768,2109,2,0
1768,272,3,0
1768,9425,4,1
1768,9426,5,0
1768,9427,6,0
1768,9428,7,0
1768,599,8,0
1769,3395,1,0
1769,3279,2,0
1769,5999,3,0
1769,2018,4,0
1769,9429,5,0
1769,969,6,0
1769,2740,7,0
1769,2656,8,1
1770,1623,1,0
1770,2093,2,0
