1624;|Rose Trees|
1625;|Piano And Family Photographs|
1626;|Toothpaste|
1627;|Scotch Whisky And Lager|
1628;|Piano And A Conductor's Baton|
1629;|Record Catalogues|
1630;|Woodworker Tools|
1631;|Marine Chronometer|
1632;|Flame Opal|
1633;|Motor Car|
1634;|Photograph Of The Face On The Holy Shroud At Turin|
1635;|Rodin's Danae|
1636;|Music Manuscript Paper And Pencils|
1637;|Gramophone With Slow Speed|
1638;|Toilet Set|
1639;|Daughter's Teddy Bear|
1640;|Film Projector And Cricket Films|
1641;|Concertina|
1642;|Mountain|
1643;|Cricket Bat|
1644;|Theatrical Skip Full Of His Animal Skins|
1645;|Current Popular Newspaper|
1646;|Painting Of The South Wiltshire Countryside|
1647;|Apple Seeds|
1648;|Blue Silk Scarf|
1649;|Metal Construction Set|
1650;|Raphael's The Marriage Of Maria|
1651;|Portrait Of Wife|
1652;|Picasso's The Child And The Dove|
1653;|Penny Whistle|
1654;|Rolls-royce Engine|
1655;|Bronze Statuette Of David By Verrocchio|
1656;|Jamaican Cigars|
1657;|Sport Suit|
1658;|Two Packs Of Cards With Photographs Of Family On The Backs|
1659;|Drawing Board, Paper And Pencils|
1660;|Chess Board With Jade Pieces|
1661;|Watercolour Paints|
1662;|Dog Whip|
1663;|Cine Camera|
1664;|Recorder|
1665;|A Little Money|
1666;|Lump Of Jade|
1667;|Goya's Portrait Of The Duke Of Wellington|
1668;|Carving Tools|
1669;|Asparagus Seed|
1670;|Drawing Materials And A Pillow|
1671;|17th-century Miniature By Peter Oliver|
1672;|Cold Cure, A Pack Of Cards And Writing Materials|
1673;|Ventriloquist's Dummy|
1674;|Underwater Mask|
1675;|Euphonium|
1676;|Crucifix And A Family Photo Album|
1677;|Piece Of Crystal|
1678;|Meerschaum Pipe|
1679;|Compendium Of Parlour Games|
1680;|Yeast|
1681;|Early Chinese Statuette|
1682;|Piano/organ Hybrid|
1683;|Camp Bed|
1684;|Modelling Clay|
1685;|Drawing Equipment|
1686;|The Durer|
1687;|Ticket Home|
1688;|Film Camera|
1689;|White Rug|
1690;|Continental Railway Timetable|
1691;|Painting By Rembrandt|
1692;|Turkish Delight|
1693;|Microfilm Of Bell's Life|
1694;|Epstein Statue|
1695;|Tobacco|
1696;|Telephone (out Of Service)|
1697;|Bed With Mosquito Net|
1698;|Rum|
1699;|Green Havana Cigars|
1700;|Painting Materials And Model Soldiers|
1701;|Soap And A Piano|
1702;|Sports Car And Petrol|
1703;|Radio Set|
1704;|Regency Candelabra|
1705;|Carved Benin Head|
1706;|Waistcoat (his Mascot Since 1903)|
1707;|Film Projector And Films|
1708;|Dressing Case|
1709;|Cine Projector And Films|
1710;|Hans Christian Andersen's Mechanical Bird And Birdcage|
1711;|Cask Of Brandy|
1712;|Picture Of Charlie Chaplin, And A Model Of A Rolls Royce|
1713;|Inflatable Pillow|
1714;|Menu From Maxim's Restaurant, Paris|
1715;|1 Million Pounds In Pound Notes|
1716;|Desk With A Typewriter And Paper|
1717;|Well-stocked Bar|
1718;|Film Projector And Films Of Family|
1719;|Alcohol|
1720;|Indo-chinese Buddha|
1721;|Violin And Champagne|
1722;|Model Theatre|
1723;|Field Glasses, And Modern Plumbing|
1724;|Trombone And Materials For Making A Crystal Radio|
1725;|Barrel Of Beer|
1727;|Cricket-bowling Machine|
1728;|Photograph Of Granny Grove|
1729;|Greenhouse For Growing Orchids|
1730;|Music Manuscript Paper, Pencils, Rubber And Indigestion Tablets|
1731;|Constable's Painting Of Willy Lott's Cottage|
1732;|Picture Of Family With A New York Background|
1733;|Not Paying Tax Or Insurance|
1734;|Champagne-making Kit|
1735;|Pipecleaners|
1736;|Sailing Dinghy|
1737;|Premium Bonds|
1738;|Tennis Practice Wall, Rackets And Balls|
1739;|Woman's Evening Gown|
1740;|Punchbag|
1741;|Snorkel Outfit|
1742;|His Paintbox And Tuba|
1743;|Leonardo Da Vinci's Notebooks|
1744;|Thermos Flask|
1745;|Portrait Of His Wife By Annigoni|
1746;|Painting Of The Virgin Of The Rocks|
1747;|Pleasure Gardens Of Barcelona|
1748;|Atlas|
1749;|Cards And Guitar|
1750;|Cricket Ball And A Piano|
1751;|Botticelli's Primavera|
1752;|Racing-form Books|
1753;|Hair Restorer|
1754;|Live Performance Of A Midsummer Night's Dream At The Open Air Theatre, Regent's Park|
1755;|Box Of Books|
1756;|Landscape Painting By Ivon Hitchins|
1757;|Photograph Of His Wife And Baby Son|
1758;|Painting, Selected From The National Gallery|
1759;|Barrel Of Wine|
1760;|Pair Of Wife's Earrings|
1761;|Rose Bush|
1762;|Easel And Oil Painting Equipment|
1763;|The Moscopherus An Ancient Greek Sculpture|
1764;|Five-ton Block Of Lead As Keel For Schooner|
1765;|Back Number Of The New Yorker|
1766;|Autograph Letters Of Lord Nelson|
1767;|Longest Bar Of Soap In The World|
1768;|Seaside Pier With Slot Machines Etc|
1769;|Dog|
1770;|Underwater Breathing Apparatus|
1771;|Novelist|
1772;|Red And White Wine|
1773;|Painting Of Mushrooms By William Nicholson|
1774;|Figure Of An Urchin|
1775;|Corkscrew|
1776;|Ivory Pig|
1777;|Eddie Gray's Juggling Equipment|
1778;|Violin And Instructions|
1779;|Pin-up Picture|
1780;|Eyeglass|
1781;|Yellow Waistcoat|
1782;|Hairnets|
1783;|Cake|
1784;|Radio Transmitter|
1785;|Pack Of Cards For Bridge|
1786;|Kelly Man|
1787;|Radio And Tv Receiver|
1788;|His First Ukelele|
1789;|Trainable Animal|
