903;817;660;|Sun 01 Feb 2009|;|Opera singer - bass-baritone|
904;818;661;|Sun 25 Jan 2009|;|Novelist|
905;819;662;|Sun 18 Jan 2009|;|Politician - Liberal Democrat|
906;820;663;|Sun 04 Jan 2009|;|Businessman, Explorer|
907;821;664;|Sun 21 Dec 2008|;|Television actor|
908;822;665;|Sun 14 Dec 2008|;|Oscar winning film producer|
909;823;666;|Sun 07 Dec 2008|;|Mathematician|
910;824;667;|Sun 30 Nov 2008|;|Founder of Glastonbury|
911;825;668;|Sun 16 Nov 2008|;|Politician - Conservative|
912;826;669;|Fri 14 Nov 2008|;|Children's writer|
913;827;670;|Sun 26 Oct 2008|;|Opera singer - tenor|
914;828;40;|Sun 19 Oct 2008|;|Singer, Songwriter|
915;829;604;|Sun 12 Oct 2008|;|Actor, Director|
916;830;671;|Sun 05 Oct 2008|;|Opera director|
917;831;672;|Sun 10 Aug 2008|;|Philosopher|
918;832;673;|Sun 03 Aug 2008|;|Satirist, Editor|
919;832;80;|Sat 22 Jan 1972|;|Editor of Private Eye, Satirist, Editor|
920;833;674;|Sun 20 Jul 2008|;|Interior designer|
921;834;675;|Sun 06 Jul 2008|;|Chef, Cookery writer|
922;835;145;|Sun 22 Jun 2008|;|Doctor, Politician - Labour|
923;836;676;|Fri 20 Jun 2008|;|Novelist, Booker Prize winner|
924;837;677;|Sun 08 Jun 2008|;|Comedian, Musician|
925;838;678;|Sun 01 Jun 2008|;|Former Lord Chief Justice|
926;839;679;|Sun 25 May 2008|;|Composer|
927;840;680;|Sun 23 Mar 2008|;|Cartoonist|
928;841;681;|Sun 16 Mar 2008|;|Broadcaster, Novelist|
929;842;682;|Sun 02 Mar 2008|;|Singer|
930;843;683;|Sun 24 Feb 2008|;|BBC journalist and presenter|
931;843;684;|Sat 27 Apr 1974|;|BBC journalist and presenter|
932;844;685;|Sun 17 Feb 2008|;|Biologist, Nobel Prize winner|
933;845;686;|Sun 10 Feb 2008|;|KGB defector, Spy|
934;846;687;|Sun 20 Jan 2008|;|Former Diplomat, Traveller|
935;847;688;|Sun 13 Jan 2008|;|Conductor|
936;847;382;|Sat 05 Aug 1978|;|Conductor|
937;848;689;|Sun 06 Jan 2008|;|BBC journalist and presenter|
938;849;690;|Sun 16 Dec 2007|;|Singer, Songwriter|
939;850;691;|Sun 09 Dec 2007|;|Geneticist|
940;851;692;|Sun 02 Dec 2007|;|Cellist|
941;852;693;|Sun 25 Nov 2007|;|Novelist|
942;853;694;|Fri 16 Nov 2007|;|Novelist|
943;854;695;|Sun 04 Nov 2007|;|Just a Minute presenter|
944;855;161;|Sun 28 Oct 2007|;|Nelson Mandela's former lawyer, Labour peer|
945;856;696;|Sun 21 Oct 2007|;|Comedian|
946;856;484;|Sat 29 May 1971|;|Comedian, Actor|
947;857;697;|Sun 07 Oct 2007|;|Health Secretary, Politician - Labour|
948;858;698;|Sun 30 Sep 2007|;|Singer, Songwriter|
949;859;40;|Sun 19 Aug 2007|;|Conductor|
950;860;699;|Sun 12 Aug 2007|;|Publisher, Poet|
951;861;700;|Sun 05 Aug 2007|;|Screenwriter|
952;862;701;|Sun 22 Jul 2007|;|Novelist, Booker Prize winner|
953;862;702;|Sat 26 Nov 1983|;|Novelist, Booker Prize winner|
954;863;703;|Sun 15 Jul 2007|;|Creator of Bagpuss, Animator|
955;864;704;|Sun 08 Jul 2007|;|Classical actor|
956;865;705;|Sun 24 Jun 2007|;|Comedian, Writer, Actor|
957;866;706;|Sun 17 Jun 2007|;|Singer, Songwriter|
958;867;707;|Sun 03 Jun 2007|;|Molecular biologist|
959;868;708;|Sun 27 May 2007|;|Magician, Writer, Hypnotist|
960;869;709;|Sun 20 May 2007|;|Former Director-General of the BBC|
961;870;710;|Sun 01 Apr 2007|;|Campaigner, Athlete|
962;871;711;|Sun 25 Mar 2007|;|Philosopher, Physician|
963;872;712;|Sun 11 Mar 2007|;|Broadcaster, DJ|
964;873;713;|Sun 04 Mar 2007|;|Novelist|
965;874;161;|Sun 25 Feb 2007|;|Journalist, Broadcaster|
966;875;714;|Sun 18 Feb 2007|;|Potter|
967;876;715;|Sun 11 Feb 2007|;|Screenwriter|
968;877;716;|Sun 04 Feb 2007|;|Singer, Songwriter|
969;878;717;|Sun 28 Jan 2007|;|Science fiction writer|
970;878;718;|Sat 17 Apr 1982|;|Novelist and critic|
971;879;719;|Sun 31 Dec 2006|;|Children's writer|
972;880;720;|Sun 17 Dec 2006|;|Playwright|
973;880;721;|Mon 07 Nov 1966|;|Playwright|
974;881;40;|Sun 10 Dec 2006|;|Jazz musician, Composer|
975;882;722;|Sun 03 Dec 2006|;|Musician, Impresario|
976;883;723;|Sun 26 Nov 2006|;|Comedian, Comedy writer|
977;884;724;|Sun 19 Nov 2006|;|Horror writer|
978;885;725;|Fri 17 Nov 2006|;|Former head of the Metropolitan Police|
979;886;726;|Sun 05 Nov 2006|;|Musician, Broadcaster, Jazz trumpeter|
980;886;727;|Mon 03 Sep 1956|;|Jazz trumpeter|
981;887;728;|Sun 29 Oct 2006|;|Chef, Broadcaster, Restaurateur|
982;888;729;|Sun 15 Oct 2006|;|Foreign correspondent|
983;889;730;|Sun 01 Oct 2006|;|Illustrator, Children's writer|
984;890;731;|Sun 20 Aug 2006|;|Critic, Columnist|
985;891;607;|Sun 13 Aug 2006|;|Broadcaster, Entrepreneur, TV producer|
986;892;732;|Sun 06 Aug 2006|;|Children's writer, Poet, Broadcaster|
987;893;40;|Sun 30 Jul 2006|;|Playwright|
988;894;733;|Sun 16 Jul 2006|;|Novelist|
989;895;734;|Sun 09 Jul 2006|;|Horticulturalist, Broadcaster|
990;896;735;|Sun 02 Jul 2006|;|Chief Executive of BP, Businessman|
991;897;736;|Sun 18 Jun 2006|;|Physicist, Nobel Prize winner|
992;898;737;|Sun 11 Jun 2006|;|Clothing designer and retailer|
993;899;738;|Sun 04 Jun 2006|;|Comedian, Satirist, Writer|
994;900;739;|Sun 28 May 2006|;|Leader of the Conservative Party (became Prime Minister in 2010), Politician - Conservative|
995;901;740;|Sun 21 May 2006|;|Director-General of the CBI|
996;902;741;|Sun 07 May 2006|;|Conductor, Pianist|
997;903;742;|Sun 12 Mar 2006|;|Award winning actor|
998;903;430;|Sun 28 Jun 1987|;|Award winning actor|
999;904;743;|Sun 05 Mar 2006|;|Writer, Novelist|
1000;904;105;|Sat 12 Dec 1981|;|Thriller writer|
1001;905;744;|Sun 19 Feb 2006|;|Writer, Novelist, Journalist, Screenwriter|
1002;905;340;|Sat 21 Feb 1981|;|Novelist|
1003;906;745;|Sun 05 Feb 2006|;|Stage and screen actor|
1004;906;359;|Sun 02 Nov 1986|;|Brideshead Revisited actor|
1005;907;108;|Sun 22 Jan 2006|;|Writer, Academic|
1006;908;746;|Sun 15 Jan 2006|;|Jockey|
1007;909;747;|Sun 08 Jan 2006|;|Character actor|
1008;910;748;|Sun 25 Dec 2005|;|Composer|
1009;911;749;|Sun 11 Dec 2005|;|Former Archbishop of York|
1010;912;750;|Sun 04 Dec 2005|;|Stage and screen actor|
1011;913;751;|Sun 27 Nov 2005|;|Television presenter, Broadcaster|
1012;913;752;|Sat 25 Dec 1971|;|Television presenter, Writer, Journalist|
1013;913;753;|Mon 15 Apr 1963|;|That Was The Week That Was presenter|
1014;914;754;|Sun 20 Nov 2005|;|Philosopher|
1015;915;755;|Sun 06 Nov 2005|;|Broadcaster|
1016;916;756;|Sun 30 Oct 2005|;|Politician - Conservative, Journalist|
1017;917;757;|Sun 23 Oct 2005|;|Fashion photographer|
1018;918;758;|Sun 09 Oct 2005|;|Film director, Restaurant critic, Columnist|
1019;919;759;|Sun 02 Oct 2005|;|BBC Security Correspondent|
1020;920;760;|Sun 25 Sep 2005|;|Comedian|
1021;921;761;|Sun 10 Jul 2005|;|Illustrator, Satirist, Writer|
1022;921;762;|Mon 12 Jan 1959|;|St Trinian's artist and cartoonist|
1023;922;763;|Sun 03 Jul 2005|;|Novelist|
1024;923;764;|Sun 19 Jun 2005|;|Novelist|
1025;924;765;|Sun 05 Jun 2005|;|Cookery writer, Broadcaster|
1026;925;766;|Sun 29 May 2005|;|Peace campaigner|
1027;926;767;|Sun 22 May 2005|;|Chief Scientific Adviser, Chemist|
1028;927;768;|Sun 24 Apr 2005|;|Lead singer of Pulp|
1029;928;769;|Sun 17 Apr 2005|;|Star Trek actor|
1030;929;770;|Sun 10 Apr 2005|;|Acrobat|
1031;930;771;|Sun 03 Apr 2005|;|Musical Director of the New York Philharmonic Orchestra|
1032;930;772;|Sat 31 Jul 1971|;|Conductor|
1033;931;773;|Sun 20 Mar 2005|;|Writer, Illustrator|
1034;931;774;|Sat 04 Jun 1983|;|Illustrator|
1035;932;775;|Sun 13 Mar 2005|;|Playwright, Director|
1036;933;776;|Sun 27 Feb 2005|;|Television actor|
1037;934;777;|Sun 06 Feb 2005|;|Historian, Broadcaster, Writer|
1038;935;778;|Sun 30 Jan 2005|;|Composer|
1039;935;779;|Sat 25 Jun 1983|;|Composer|
1040;936;780;|Sun 23 Jan 2005|;|Writer, Director, Scientist|
1041;936;781;|Sat 24 Apr 1971|;|Writer, Director, Scientist|
1042;937;782;|Sun 09 Jan 2005|;|Thriller writer, Soldier|
1043;938;783;|Sun 02 Jan 2005|;|Dancer|
1044;939;784;|Sun 19 Dec 2004|;|Singer|
1045;940;785;|Sun 12 Dec 2004|;|Satirist|
1046;941;786;|Sun 05 Dec 2004|;|Footballer, Football manager|
1047;941;787;|Sun 25 May 1986|;|Manager of the England football team|
1048;942;788;|Sun 21 Nov 2004|;|Death row lawyer|
1049;943;789;|Fri 19 Nov 2004|;|Choreographer|
1050;944;790;|Sun 31 Oct 2004|;|Rower, Olympic gold medal winner|
1051;945;791;|Sun 24 Oct 2004|;|Poet|
1052;946;792;|Sun 17 Oct 2004|;|Politician - Liberal Democrat|
1053;947;793;|Sun 03 Oct 2004|;|Writer, Broadcaster, Zoologist|
1054;947;794;|Mon 08 Jan 1968|;|Zoologist|
1055;948;795;|Sun 19 Sep 2004|;|Mountaineer, Writer|
1056;949;726;|Sun 11 Jul 2004|;|Trumpeter|
1057;950;796;|Sun 04 Jul 2004|;|Leader of the Conservative Party, Politician - Conservative|
1058;951;35;|Sun 27 Jun 2004|;|Lyricist|
1059;951;797;|Sat 21 Feb 1976|;|Musician, Lyricist|
1060;952;798;|Sun 23 May 2004|;|Film designer|
1061;953;799;|Sun 16 May 2004|;|Explorer|
1062;954;800;|Sun 02 May 2004|;|Comedian, Broadcaster|
1063;955;40;|Sun 25 Apr 2004|;|Conductor|
1064;956;801;|Sun 18 Apr 2004|;|Historical fiction writer|
1065;957;802;|Sun 11 Apr 2004|;|Children's Laureate, Author of War Horse|
1066;958;803;|Sun 28 Mar 2004|;|Artist|
1067;959;804;|Sun 21 Mar 2004|;|Businessman, Singer, Singer - baritone|
1068;960;805;|Sun 14 Mar 2004|;|Actor|
1069;961;806;|Sun 07 Mar 2004|;|Businessman|
1070;962;807;|Sun 22 Feb 2004|;|Founder of Velvet Underground|
1071;963;673;|Sun 15 Feb 2004|;|Singer|
1072;963;293;|Sat 02 Jan 1971|;|Singer|
1073;964;808;|Sun 01 Feb 2004|;|Businessman, Politician - Labour|
1074;964;299;|Sun 11 Oct 1992|;|Businessman, Politician - Labour|
1075;965;809;|Sun 25 Jan 2004|;|Editor of Daily Mail|
1076;966;810;|Sun 18 Jan 2004|;|Film director|
1077;967;811;|Sun 11 Jan 2004|;|Comedian|
1078;967;484;|Sat 26 Aug 1972|;|Comedian|
1079;968;812;|Sun 28 Dec 2003|;|Entertainer|
1080;969;813;|Sun 14 Dec 2003|;|Architect|
1081;970;814;|Sun 30 Nov 2003|;|Cricket commentator|
1082;971;815;|Sun 23 Nov 2003|;|Chairman of the Press Complaints Commission, Diplomat|
1083;972;816;|Sun 16 Nov 2003|;|Top Gear presenter|
1084;973;817;|Sun 02 Nov 2003|;|Rector of the Royal College of Art, Broadcaster|
1085;974;818;|Sun 26 Oct 2003|;|Leader of the Liberal Democrats, Politician - Liberal Democrat|
1086;975;819;|Sun 19 Oct 2003|;|Businessman, Writer|
1087;976;820;|Sun 12 Oct 2003|;|Journalist, Songwriter|
1088;977;821;|Sun 28 Sep 2003|;|Novelist|
1089;978;822;|Sun 21 Sep 2003|;|Opera singer - bass-baritone|
1090;979;145;|Sun 29 Jun 2003|;|Engineer, Architect|
1091;980;823;|Sun 22 Jun 2003|;|Bishop of Birmingham|
1092;981;824;|Sun 15 Jun 2003|;|Broadcaster|
1093;982;362;|Sun 08 Jun 2003|;|Businessman, Retailer|
1094;983;825;|Sun 25 May 2003|;|Director of the Michelin Red Guides|
1095;984;826;|Sun 18 May 2003|;|Director - film, opera and theatre|
1096;984;128;|Sat 07 Jan 1978|;|Director - film, opera and theatre|
1097;985;827;|Sun 11 May 2003|;|Composer|
1098;986;828;|Sun 04 May 2003|;|Sociologist|
1099;987;829;|Sun 20 Apr 2003|;|Comedian, Impressionist|
1100;988;830;|Sun 06 Apr 2003|;|Frontman of Pink Floyd, Guitarist|
1101;989;673;|Sun 23 Mar 2003|;|Composer|
1102;990;831;|Sun 16 Mar 2003|;|Photo journalist|
1103;991;832;|Sun 09 Mar 2003|;|Comedian|
1104;992;833;|Sun 02 Mar 2003|;|Singer, Songwriter|
1105;993;834;|Sun 23 Feb 2003|;|Hollywood film star|
1106;994;673;|Sun 09 Feb 2003|;|Award winning actor|
1107;994;105;|Sat 07 Aug 1971|;|British actor|
1108;995;40;|Sun 02 Feb 2003|;|Fast Show comedian|
1109;996;835;|Sun 26 Jan 2003|;|Theatre director|
1110;996;836;|Mon 20 May 1968|;|Artistic Director of the Royal Shakespeare Company|
1111;997;837;|Sun 19 Jan 2003|;|Chemist, Nobel Prize winner|
1112;998;631;|Sun 05 Jan 2003|;|Boxer, Olympic gold medal winner|
1113;999;40;|Sun 22 Dec 2002|;|Archbishop of Canterbury Elect|
1114;1000;838;|Sun 08 Dec 2002|;|Dub poet|
1115;1001;839;|Sun 01 Dec 2002|;|Actor, Director|
1116;1002;840;|Sun 24 Nov 2002|;|Leader of the Conservative Party, Politician - Conservative|
1117;1003;841;|Sun 17 Nov 2002|;|Businessman, Explorer, Philanthropist|
1118;1004;842;|Sun 03 Nov 2002|;|Leader of the House of Commons, Politician - Labour|
1119;1005;843;|Sun 20 Oct 2002|;|Inventor of the contraceptive pill, Writer|
1120;1006;40;|Sun 13 Oct 2002|;|Music journalist, Presenter|
1121;1007;844;|Sun 06 Oct 2002|;|Children's writer, Booker / Whitbread Prize winner|
1122;1008;621;|Sun 22 Sep 2002|;|Actor|
1123;1009;845;|Sun 15 Sep 2002|;|Lead guitarist of Queen|
1124;1010;846;|Sun 07 Jul 2002|;|Horticulturalist, TV presenter, Writer|
1125;1011;847;|Sun 09 Jun 2002|;|Official War Artist in World War II|
1126;1012;848;|Sun 19 May 2002|;|Lead singer of Madness|
1127;1013;849;|Sun 12 May 2002|;|Former President of the Royal Society, Chemist, Nobel Prize winner|
1128;1014;850;|Sun 21 Apr 2002|;|Organist, Conductor, Composer|
1129;1015;851;|Sun 14 Apr 2002|;|Chairman of British Telecom|
1130;1016;852;|Sun 31 Mar 2002|;|Chef, Presenter, Restaurateur|
1131;1017;853;|Sun 03 Mar 2002|;|President of the Royal Society|
1132;1018;854;|Sun 17 Feb 2002|;|Novelist, Booker Prize winner|
1133;1019;35;|Sun 10 Feb 2002|;|Director-General of Science at Cancer Research UK, Nobel Prize winner|
1134;1020;791;|Sun 03 Feb 2002|;|Member of the Royal Family, Furniture designer|
1135;1021;855;|Sun 20 Jan 2002|;|Pollster, Commentator|
1136;1022;602;|Sun 06 Jan 2002|;|President of the Royal College of Surgeons|
1137;1023;856;|Sun 30 Dec 2001|;|Actor|
1138;1024;857;|Sun 23 Dec 2001|;|TV chef, Cookery writer, Campaigner, Restaurateur|
1139;1025;858;|Sun 09 Dec 2001|;|Theatre producer|
1140;1026;859;|Sun 02 Dec 2001|;|Former leader of the Conservative Party, Politician - Conservative|
1141;1027;860;|Sun 25 Nov 2001|;|Novelist|
1142;1028;861;|Sun 18 Nov 2001|;|Comedian, Actor|
1143;1028;862;|Sat 30 Jul 1977|;|Comedian, Actor|
1144;1029;863;|Sun 02 Sep 2001|;|Historian, Broadcaster, Writer|
1145;1030;864;|Sun 26 Aug 2001|;|Academic , Public servant, Banker|
1146;1031;865;|Sun 19 Aug 2001|;|Veterinarian, Writer|
1147;1032;866;|Sun 12 Aug 2001|;|British actor|
1148;1032;867;|Sat 26 Jun 1982|;|British actor|
1149;1033;868;|Sun 05 Aug 2001|;|Journalist, Editor|
1150;1034;673;|Sun 22 Jul 2001|;|Archbishop of Westminster|
1151;1035;869;|Sun 15 Jul 2001|;|Journalist, Politician|
1152;1036;870;|Sun 01 Jul 2001|;|Businessman|
1153;1037;871;|Sun 24 Jun 2001|;|Chemist|
1154;1038;872;|Sun 17 Jun 2001|;|Pulitzer-prize winner, Novelist, Pulitzer Prize|
1155;1039;873;|Sun 10 Jun 2001|;|Painter|
1156;1040;874;|Sun 03 Jun 2001|;|Opera singer - baritone|
1157;1040;484;|Sat 06 Nov 1982|;|Opera singer - baritone|
1158;1041;875;|Sun 27 May 2001|;|Jazz saxophonist|
1159;1042;876;|Sun 20 May 2001|;|Director-General of the National Galleries of Scotland|
1160;1043;877;|Sun 13 May 2001|;|Biologist|
1161;1044;878;|Sun 22 Apr 2001|;|Radio and television broadcaster|
1162;1045;879;|Sun 15 Apr 2001|;|Writer|
1163;1046;880;|Sun 01 Apr 2001|;|Vice-Chancellor of Cambridge University, Electrical engineer|
1164;1047;881;|Sun 18 Mar 2001|;|Glasgow University Professor of Forensic Medicine and Science|
1165;1048;882;|Sun 11 Mar 2001|;|Porcelain expert, Broadcaster|
1166;1049;883;|Sun 04 Mar 2001|;|Pianist|
1167;1049;80;|Sat 24 Oct 1970|;|Concert pianist|
1168;1050;884;|Sun 25 Feb 2001|;|Rolling Stones drummer|
1169;1051;885;|Sun 18 Feb 2001|;|Epidemiologist|
1170;1052;886;|Sun 11 Feb 2001|;|Actor, Writer|
1171;1053;887;|Sun 04 Feb 2001|;|Barrister - QC, Dramatist|
1172;1053;888;|Sat 03 Jul 1982|;|Barrister, Writer|
1173;1053;889;|Mon 22 Jan 1968|;|Playwright, Lawyer, Barrister|
1174;1054;890;|Sun 28 Jan 2001|;|Photographer|
1175;1055;267;|Sun 14 Jan 2001|;|Novelist|
1176;1056;219;|Sun 07 Jan 2001|;|Owner of Longleat|
1177;1056;891;|Sat 23 Aug 1975|;|Owner of Longleat, Business|
1178;1057;80;|Sun 31 Dec 2000|;|Composer, Lyricist|
1179;1057;80;|Sat 16 Aug 1980|;|Composer, Lyricist|
1180;1058;892;|Tue 26 Dec 2000|;|Actor|
1181;1059;893;|Sun 17 Dec 2000|;|Actor|
1182;1059;80;|Mon 21 Aug 1967|;|Actor|
1183;1060;80;|Sun 10 Dec 2000|;|Founder of the Eden Project|
1184;1061;894;|Sun 26 Nov 2000|;|Judge, Campaigner|
1185;1062;621;|Sun 19 Nov 2000|;|Sports presenter|
1186;1063;896;|Sun 27 Aug 2000|;|Playwright|
1187;1064;897;|Sun 20 Aug 2000|;|Horticulturalist, Writer, Columnist|
1188;1065;898;|Sun 13 Aug 2000|;|Explorer, Environmentalist|
1189;1066;899;|Sun 06 Aug 2000|;|Actor, Comedian|
1190;1066;900;|Fri 17 Apr 1953|;|Comedian|
1191;1067;626;|Sun 30 Jul 2000|;|Chief of Defence Staff, Soldier|
1192;1068;901;|Sun 23 Jul 2000|;|Mathematician|
1193;1069;902;|Sun 16 Jul 2000|;|Shadow Chancellor of the Exchequer, Politician - Conservative|
1194;1070;903;|Sun 09 Jul 2000|;|Film director|
1195;1070;378;|Sun 05 Jan 1986|;|Film director|
1196;1071;904;|Sun 02 Jul 2000|;|Playwright|
1197;1071;905;|Sat 14 Mar 1981|;|Playwright|
1198;1072;906;|Sun 25 Jun 2000|;|Chemist, Molecular biologist, Nobel Prize winner|
1199;1073;907;|Sun 18 Jun 2000|;|Hollywood film star|
1200;1074;908;|Sun 11 Jun 2000|;|Broadcaster, Writer, Critic|
1201;1074;909;|Sat 14 Jun 1980|;|Broadcaster, Poet, Critic|
1202;1075;910;|Sun 04 Jun 2000|;|Writer on religious history|
1203;1076;911;|Sun 28 May 2000|;|Actor, Satirist, Comedian|
1204;1076;912;|Mon 29 Jan 1968|;|Actor, Director, Impersonator|
1205;1077;913;|Sun 07 May 2000|;|Hollywood film star|
1206;1077;80;|Sat 22 Dec 1973|;|Oscar winning actor|
1207;1077;1;|Tue 11 Dec 1951|;|British actor|
1208;1078;914;|Sun 30 Apr 2000|;|Chief Executive of British Telecom|
1209;1079;365;|Sun 23 Apr 2000|;|Conductor|
1210;1080;915;|Sun 16 Apr 2000|;|Sculptor|
1211;1081;916;|Sun 02 Apr 2000|;|Journalist, Editor|
1212;1082;365;|Sun 26 Mar 2000|;|Artistic Director of the Royal Shakespeare Company|
1213;1083;917;|Sun 19 Mar 2000|;|Poet, Critic|
1214;1084;1;|Sun 12 Mar 2000|;|Golfer, Athlete|
1215;1085;918;|Sun 05 Mar 2000|;|Novelist, Journalist|
1216;1086;919;|Sun 20 Feb 2000|;|Biographer|
1217;1086;919;|Sat 22 Jan 1977|;|Biographer|
1218;1087;80;|Sun 13 Feb 2000|;|Cultural theorist|
1219;1088;920;|Sun 06 Feb 2000|;|Actor|
1220;1089;921;|Sun 30 Jan 2000|;|Executive Director of Greenpeace|
1221;1090;267;|Sun 23 Jan 2000|;|Film director, Writer|
1222;1091;922;|Sun 16 Jan 2000|;|Novelist, Booker Prize winner|
1223;1092;923;|Fri 31 Dec 1999|;|Composer|
1224;1092;365;|Sat 21 Jul 1973|;|Composer|
1225;1093;29;|Fri 24 Dec 1999|;|Actor, Singer|
1226;1093;924;|Sat 11 Nov 1978|;|Actor, Singer|
1227;1093;925;|Sat 03 Jul 1971|;|Actor, Singer|
1228;1094;926;|Sun 19 Dec 1999|;|Composer|
1229;1095;927;|Sun 12 Dec 1999|;|Broadcaster, Wine expert|
1230;1096;504;|Sun 05 Dec 1999|;|Businessman|
1231;1097;928;|Sun 28 Nov 1999|;|Actor|
1232;1097;680;|Mon 13 Nov 1967|;|Till Death Us Do Part actor|
1233;1098;929;|Fri 19 Nov 1999|;|Novelist|
1234;1099;439;|Sun 07 Nov 1999|;|Opera singer - bass-baritone|
1235;1100;930;|Sun 31 Oct 1999|;|British actor|
1236;1101;931;|Sun 29 Aug 1999|;|Musician, Artist, Broadcaster|
1237;1101;932;|Mon 03 Apr 1967|;|Musician, Artist, Broadcaster|
1238;1102;243;|Sun 15 Aug 1999|;|Conductor|
1239;1103;933;|Sun 01 Aug 1999|;|TV chef, Restaurateur, Cookery writer|
1240;1104;934;|Sun 25 Jul 1999|;|Hollywood film star|
1241;1105;935;|Sun 18 Jul 1999|;|Horse trainer|
1242;1106;936;|Sun 11 Jul 1999|;|Founder of the Chieftains, Folk musician|
1243;1107;937;|Sun 04 Jul 1999|;|Professor of Neural Systems Engineering|
1244;1108;98;|Sun 20 Jun 1999|;|Engineer, Inventor|
1245;1109;673;|Sun 13 Jun 1999|;|Composer|
1246;1109;80;|Mon 22 May 1967|;|Composer|
1247;1110;938;|Sun 06 Jun 1999|;|Mountaineer|
1248;1111;939;|Sun 30 May 1999|;|Journalist, Broadcaster|
1249;1112;58;|Sun 23 May 1999|;|Choreographer|
1250;1113;940;|Sun 16 May 1999|;|Chairman of Carlton Television|
1251;1114;941;|Sun 09 May 1999|;|Hollywood film star|
1252;1115;942;|Sun 25 Apr 1999|;|Jazz pianist|
1253;1116;943;|Sun 18 Apr 1999|;|Film director|
1254;1117;944;|Sun 11 Apr 1999|;|Flamenco guitarist|
1255;1117;945;|Sat 04 Mar 1978|;|Flamenco guitarist|
1256;1118;946;|Sun 04 Apr 1999|;|Jockey|
1257;1119;947;|Sun 14 Mar 1999|;|Restaurant critic|
1258;1120;948;|Sun 07 Mar 1999|;|Conductor|
1259;1120;365;|Sat 18 Jan 1975|;|Conductor|
1260;1120;365;|Mon 24 Aug 1959|;|Conductor|
1261;1121;949;|Sun 28 Feb 1999|;|Comic Relief founder, Scriptwriter|
1262;1122;80;|Sun 07 Feb 1999|;|Classical pianist|
1263;1123;950;|Sun 31 Jan 1999|;|Travel writer|
1264;1124;951;|Sun 17 Jan 1999|;|Wildlife artist|
1265;1124;952;|Sat 11 Sep 1971|;|Painter|
1266;1125;673;|Sun 03 Jan 1999|;|Jazz pianist|
1267;1125;80;|Mon 12 Oct 1959|;|Jazz musician, Pianist|
1268;1126;953;|Sun 20 Dec 1998|;|Comedian, Presenter|
1269;1127;919;|Sun 13 Dec 1998|;|Jockey, Crime writer|
1270;1127;800;|Mon 27 Mar 1967|;|Novelist, Journalist, Jockey|
1271;1128;954;|Sun 06 Dec 1998|;|Military historian|
1272;1129;955;|Sun 22 Nov 1998|;|General Secretary of the Transport and General Workers' Union|
1273;1130;902;|Sun 08 Nov 1998|;|Physicist, Nobel Prize winner|
1274;1131;956;|Sun 01 Nov 1998|;|Conductor|
1275;1132;957;|Sun 23 Aug 1998|;|Associate Designer of the Royal Shakespeare Company|
1276;1133;958;|Sun 16 Aug 1998|;|Poet|
1277;1134;959;|Sun 09 Aug 1998|;|Explorer|
1278;1135;960;|Sun 02 Aug 1998|;|Cartoonist|
1279;1136;793;|Sun 26 Jul 1998|;|Singer|
1280;1137;366;|Sun 19 Jul 1998|;|Playwright|
1281;1138;959;|Sun 12 Jul 1998|;|Home Secretary, Politician - Labour|
1282;1139;961;|Sun 28 Jun 1998|;|Playwright|
1283;1140;293;|Sun 14 Jun 1998|;|West End producer|
1284;1141;962;|Sun 07 Jun 1998|;|Gardener, Broadcaster|
1285;1142;963;|Sun 24 May 1998|;|Saxophonist|
1286;1143;964;|Sun 17 May 1998|;|Choirmaster|
1287;1144;921;|Sun 10 May 1998|;|Sculptor|
1288;1145;80;|Sun 26 Apr 1998|;|Businessman, Musician|
1289;1146;965;|Sun 19 Apr 1998|;|Painter|
1290;1147;966;|Sun 05 Apr 1998|;|Composer|
1291;1148;125;|Sun 22 Mar 1998|;|Poet, Biographer|
1292;1149;967;|Sun 15 Mar 1998|;|Mathematician|
1293;1150;968;|Sun 08 Mar 1998|;|Artistic Director of the Royal Ballet|
1294;1150;414;|Sat 26 Jul 1975|;|Ballet dancer|
1295;1151;969;|Sun 01 Mar 1998|;|Executive Director of ASDA, Politician - Conservative|
1296;1152;970;|Sun 22 Feb 1998|;|Opera director, Translator|
1297;1153;293;|Sun 15 Feb 1998|;|Land speed record breaker|
1298;1154;310;|Sun 01 Feb 1998|;|Creator of Inspector Morse, Novelist|
1299;1155;971;|Sun 18 Jan 1998|;|Opera singer - bass|
1300;1156;972;|Sun 11 Jan 1998|;|Illustrator|
1301;1157;973;|Sun 04 Jan 1998|;|Scientist, Television personality|
1302;1158;293;|Sun 21 Dec 1997|;|Comedian, Singer|
1303;1158;974;|Mon 10 Sep 1956|;|Goon Show comedian, Singer|
1304;1159;29;|Sun 14 Dec 1997|;|Chairman of Northern Foods|
1305;1160;624;|Sun 30 Nov 1997|;|Broadcaster, Television presenter|
1306;1161;80;|Sun 09 Nov 1997|;|Playwright, Film director|
1307;1162;219;|Sun 02 Nov 1997|;|Broadcaster, Historian|
1308;1162;105;|Sat 18 Oct 1975|;|Broadcaster, Historian|
1309;1163;293;|Sun 26 Oct 1997|;|Writer, Naturalist|
1310;1164;975;|Sun 19 Oct 1997|;|Jazz composer|
1311;1164;80;|Mon 09 Sep 1968|;|Composer|
1312;1165;80;|Sun 05 Oct 1997|;|Musician, Television presenter|
